time_id,year,month,month_name,artist_mbid,artist,region,sumofstreams,tracks_in_top200,peak_position
201911,2019,11,November ,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,UK,3716579,9,96
201911,2019,11,November ,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,James Arthur,UK,3583694,9,109
201911,2019,11,November ,9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,UK,3565808,8,85
201911,2019,11,November ,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,UK,3506548,8,75
201911,2019,11,November ,39ab1aed-75e0-4140-bd47-540276886b60,Oasis,UK,3502046,9,115
201911,2019,11,November ,9557170d-a5e0-4457-81bb-95b5c6e073b0,Darkoo,UK,3493708,4,46
201911,2019,11,November ,59d6cea7-3771-4ce6-8c02-395ac5ba927a,YNW Melly,UK,3109404,7,81
201911,2019,11,November ,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,Elton John,UK,3060979,6,36
201911,2019,11,November ,c3b7ef53-5082-4606-ab6f-f500fa2c7b1c,M Huncho,UK,3047923,5,47
201911,2019,11,November ,b2252b38-dbbc-47dc-b7c7-1dfc3cd2dd59,RussMB,UK,3040600,5,69
201911,2019,11,November ,40f7aa85-c5a8-4905-b0ae-2c0352381028,Hardy Caprio,UK,3032273,8,112
201911,2019,11,November ,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,UK,2998367,5,73
201911,2019,11,November ,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,UK,2958115,5,53
201911,2019,11,November ,f9777ea6-02fd-4ba1-8266-cd619f3937fd,SHAED,UK,2943886,5,58
201911,2019,11,November ,6ca4886a-8f77-4133-b404-46fb3908e24a,Brenda Lee,UK,2942253,3,10
201911,2019,11,November ,c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,UK,2895519,5,66
201911,2019,11,November ,9f8b1931-59a1-4427-bc0d-d78d17b833ab,Y2K,UK,2868235,5,65
201911,2019,11,November ,d41a6875-b626-4c0f-89a1-aecb643d29ff,The Pogues,UK,2830905,3,15
201911,2019,11,November ,9167f739-da47-4495-9d63-9c13b40114ac,Summer Walker,UK,2768639,6,70
201911,2019,11,November ,0ecaa896-58fa-4dca-b53d-8da7bc5f59c5,Band Aid,UK,2745044,3,16
201911,2019,11,November ,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,UK,2654213,7,95
201911,2019,11,November ,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! At The Disco,UK,2638684,7,152
201911,2019,11,November ,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,UK,2623267,5,79
201911,2019,11,November ,6eb5cc6b-8553-4049-abf5-1ace1b6d9e59,Trevor Daniel,UK,2597203,3,31
201911,2019,11,November ,8be564c3-dfba-440b-af8c-4ffbceeef45e,RAYE,UK,2592812,5,83
201911,2019,11,November ,929ca8c3-5df3-4fe9-bc59-f8d603780bce,Idina Menzel,UK,2554809,5,78
201911,2019,11,November ,1f90e7b7-1d92-4f02-bcb1-0b0dbdfeb383,DigDat,UK,2493425,2,21
201911,2019,11,November ,d44b92db-dd49-4636-abe8-7c381f90b7aa,Lil Tjay,UK,2414338,5,77
201911,2019,11,November ,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,UK,2399714,5,88
201911,2019,11,November ,57cb4257-9855-4a42-b1be-bfba1d9b520d,Andy Williams,UK,2366732,3,23
201911,2019,11,November ,7c5643c0-6462-4bc2-8f82-25513c65cdea,Steel Banglez,UK,2357448,5,89
201911,2019,11,November ,4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,UK,2335734,5,80
201911,2019,11,November ,add5f522-25df-41c4-815e-0ca9f60b83e4,Ava Max,UK,2318172,5,92
201911,2019,11,November ,0443fb76-2a30-433a-b28e-606f6303f86e,Ant Saunders,UK,2192875,4,78
201911,2019,11,November ,e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber,UK,2188278,3,30
201911,2019,11,November ,5a6131f9-f8db-4722-b4d7-6a0c7183c590,benny blanco,UK,2158636,5,103
201911,2019,11,November ,04d93730-f81c-450c-8441-d5f5fcf98485,Normani,UK,2125626,4,64
201911,2019,11,November ,9f185fc4-1533-4239-9033-f9fe306df3a9,Freya Ridings,UK,2103040,5,102
201911,2019,11,November ,122d63fc-8671-43e4-9752-34e846d62a9c,Katy Perry,UK,1924494,5,95
201911,2019,11,November ,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,UK,1872172,5,136
201911,2019,11,November ,f23ef341-33bd-47c1-b83c-846a78581f05,PARTYNEXTDOOR,UK,1852671,2,44
201911,2019,11,November ,e0195400-ad63-4a21-8d56-9a96647cb24e,Shakin' Stevens,UK,1818030,2,28
201911,2019,11,November ,9fa57360-758e-49be-af6d-85e54916b928,ZieZie,UK,1804445,2,41
201911,2019,11,November ,330e00e4-7991-4b47-b2be-3881aa5afed6,Lil Mosey,UK,1794202,4,90
201911,2019,11,November ,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,UK,1744979,3,72
201911,2019,11,November ,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,UK,1728771,2,32
201911,2019,11,November ,502b3244-0f7d-470c-99e9-b17fe6bcaabf,Bobby Helms,UK,1725951,2,33
201911,2019,11,November ,d339efbb-77b9-4147-ba9e-59f2f24550b2,Kelly Clarkson,UK,1715819,2,34
201911,2019,11,November ,d42a5768-ada1-4fb6-85fd-f61aba6264e0,Lil Baby,UK,1705433,4,104
201911,2019,11,November ,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,UK,1695790,4,90
201911,2019,11,November ,4d5447d7-c61c-4120-ba1b-d7f471d385b9,John Lennon,UK,1606027,2,40
201911,2019,11,November ,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,UK,1563802,4,116
201911,2019,11,November ,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,UK,1554635,4,118
201911,2019,11,November ,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,UK,1547864,2,43
201911,2019,11,November ,5df62a88-cac9-490a-b62c-c7c88f4020f4,Doja Cat,UK,1523433,4,133
201911,2019,11,November ,8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,UK,1513130,2,46
201911,2019,11,November ,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,Anne-Marie,UK,1493230,4,139
201911,2019,11,November ,21e9df94-3c2c-4c15-b069-fefa58bcd650,Dean Lewis,UK,1465992,4,153
201911,2019,11,November ,df36f6db-5987-46ed-9d02-0cf36ed4e060,Vance Joy,UK,1460173,4,156
201911,2019,11,November ,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,UK,1452661,4,154
201911,2019,11,November ,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,UK,1422559,2,51
201911,2019,11,November ,aab5c954-cabe-432e-899e-1c4f99757327,TOTO,UK,1405974,4,164
201911,2019,11,November ,c1708d03-8a66-46eb-848e-fe0d233ffb39,A Boogie Wit da Hoodie,UK,1372541,4,172
201911,2019,11,November ,393e5448-896f-43e9-b80b-4ee58e1e71a4,The Ronettes,UK,1333521,2,54
201911,2019,11,November ,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,Zedd,UK,1220014,3,97
201911,2019,11,November ,05870523-891f-4ada-acf5-c0893f398167,Alz X 38,UK,1205285,3,146
201911,2019,11,November ,3e1f2ee4-16be-4406-bf18-6173840cf2b1,Martin Garrix,UK,1142378,3,125
201911,2019,11,November ,5df148ae-78eb-495a-8a0b-d16f3105992d,Noah Cyrus,UK,1130575,3,141
201911,2019,11,November ,c5d8019c-fe79-4968-9329-f7af6cdc26f3,Ali Gatie,UK,1116743,3,143
201911,2019,11,November ,016fcdc6-e7fa-4272-a28d-f54d890ac771,Tion Wayne,UK,1091712,3,145
201911,2019,11,November ,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,UK,1075891,3,158
201911,2019,11,November ,e5257dc5-1edd-4fca-b7e6-1158e00522c8,The Jackson 5,UK,1062335,2,105
201911,2019,11,November ,abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,UK,1053297,3,164
201911,2019,11,November ,c872f796-1497-49d2-8c29-852baa3ede69,Cadet,UK,1052588,3,167
201911,2019,11,November ,3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,Toploader,UK,1045137,3,167
201911,2019,11,November ,27bc6f5b-4585-49ab-8d7d-c62b59f5f010,Becky Hill,UK,1027024,3,179
201911,2019,11,November ,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,UK,1016008,3,183
201911,2019,11,November ,68fdc9cc-1094-48bb-942f-66492343e41c,Calum Scott,UK,1006655,3,190
201911,2019,11,November ,7808accb-6395-4b25-858c-678bbb73896b,Bastille,UK,1004962,2,96
201911,2019,11,November ,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,UK,988484,3,193
201911,2019,11,November ,5e6c760b-42e0-4df4-a221-0269355da00a,Dean Martin,UK,855034,1,64
201911,2019,11,November ,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,UK,839042,1,68
201911,2019,11,November ,72f8d4f4-a167-4b66-8b65-46fe0a07f63b,Internet Money,UK,832286,2,105
201911,2019,11,November ,87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,UK,831883,2,147
201911,2019,11,November ,3c004c98-aab6-4b63-a2df-e07c98e73b0a,José Feliciano,UK,821120,1,71
201911,2019,11,November ,0d79fe8e-ba27-4859-bb8c-2f255f346853,BTS,UK,790690,2,120
201911,2019,11,November ,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,Diplo,UK,784856,2,119
201911,2019,11,November ,5d4194be-3bdf-414d-830c-aaa577f94351,Wizzard,UK,748512,1,77
201911,2019,11,November ,8032cf05-d916-4b2a-9c53-6e75d4a24bd8,Trippie Redd,UK,746661,2,165
201911,2019,11,November ,d32c17bc-e621-4f22-a642-cd065fd2a598,Nines,UK,731819,1,81
201911,2019,11,November ,2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,UK,703297,1,86
201911,2019,11,November ,af953ba2-283b-41ef-93bc-b4cfc5feeebc,Darlene Love,UK,692935,1,87
201911,2019,11,November ,0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,UK,691897,1,88
201911,2019,11,November ,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,UK,688173,2,177
201911,2019,11,November ,2e700147-56a3-416b-a95d-381ea42f947f,Slade,UK,680489,1,90
201911,2019,11,November ,17678771-5799-4017-851a-319f25b6948d,Jonas Blue,UK,675181,2,179
201911,2019,11,November ,7d4b671c-14c8-43f9-8f90-154e9b7c0925,Stay Flee Get Lizzy,UK,669011,2,191
201911,2019,11,November ,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,Nat King Cole,UK,628389,1,98
201911,2019,11,November ,debabff3-2559-46e5-862d-ef2a906d7010,Daryl Hall & John Oates,UK,608745,1,101
201911,2019,11,November ,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,UK,572459,1,108
201911,2019,11,November ,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,UK,560423,1,114
201911,2019,11,November ,5403bf6e-bc1d-4e62-b31f-926a2bf66a14,Boney M.,UK,523985,1,118
201911,2019,11,November ,ad7eed52-e228-465e-a275-3005c7786dd4,Jona Lewie,UK,509651,1,123
201911,2019,11,November ,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,UK,504004,1,127
201911,2019,11,November ,086c1936-9eaa-4091-b140-ad33a51a3b71,Burl Ives,UK,503735,1,128
201911,2019,11,November ,b2029169-2574-4305-820f-252a5fde3697,Meghan Trainor,UK,492636,1,129
201911,2019,11,November ,18270c16-dab7-43d9-b70c-29c7dd026039,GRM Daily,UK,480865,1,104
201911,2019,11,November ,a0723a3c-4135-438e-85c5-012712144ede,Don Toliver,UK,470124,1,138
201911,2019,11,November ,2f548675-008d-4332-876c-108b0c7ab9c5,Sia,UK,461359,1,143
201911,2019,11,November ,8be0594f-8c13-46bb-ab06-f93ffba5c776,Tony Bennett,UK,453005,1,147
201911,2019,11,November ,7d04679e-a855-4214-9543-febaf02de725,Koffee,UK,444922,1,152
201911,2019,11,November ,45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,UK,434742,1,106
201911,2019,11,November ,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,UK,433058,1,158
201911,2019,11,November ,e9c832b0-384b-4ee6-aec0-111372784aac,Pretenders,UK,429746,1,160
201911,2019,11,November ,02b4a39e-04c0-4eb7-a0eb-c919f3d14154,Eartha Kitt,UK,421377,1,166
201911,2019,11,November ,42d00c08-2394-462a-911f-8f56f516e670,Geko,UK,414168,1,135
201911,2019,11,November ,910dc724-ab3e-4963-a232-d6d0ac6bcc16,Mud,UK,400826,1,180
201911,2019,11,November ,46510d46-ce20-4dde-b9ea-207e474353f4,Brett Eldredge,UK,398988,1,182
201911,2019,11,November ,b342604f-1075-4126-b5f0-78d49e201e05,The Cast of RuPaul's Drag Race UK,UK,398482,1,134
201911,2019,11,November ,074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me The Horizon,UK,395864,1,133
201911,2019,11,November ,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,UK,388971,1,189
201911,2019,11,November ,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,UK,377407,1,200
201911,2019,11,November ,91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,UK,364638,1,157
201911,2019,11,November ,119a6864-622b-4e6c-8aab-a422080530c6,Sidhu Moose Wala,UK,361854,1,160
201911,2019,11,November ,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,UK,356747,1,191
201911,2019,11,November ,e520459c-dff4-491d-a6e4-c97be35e0044,Frank Ocean,UK,352827,1,169
201911,2019,11,November ,4c7a5854-6b75-4623-a684-6a3d785d9015,Estelle,UK,345682,1,196
201911,2019,11,November ,11157cd2-8ab0-4bdc-9468-db1ee371ee63,Solardo,UK,337723,1,185
201911,2019,11,November ,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,Avicii,UK,336652,1,187
201911,2019,11,November ,d2a76e1b-cecc-4500-b445-d55591821cd3,Mura Masa,UK,336489,1,191
201911,2019,11,November ,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,UK,330549,1,199
201910,2019,10,October  ,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,UK,35776032,50,3
201910,2019,10,October  ,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,UK,30473732,36,5
201910,2019,10,October  ,526aab94-697f-44a9-b630-41d1c0505953,Lewis Capaldi,UK,18545476,16,7
201910,2019,10,October  ,663f33f4-8e5f-4773-93ea-493a1135de9a,Tones And I,UK,17156760,4,1
201910,2019,10,October  ,f93bac9e-b20a-403e-abc9-06a2fc151df1,Dave,UK,17054596,20,18
201910,2019,10,October  ,57dd4661-9f78-4442-8836-482fab983008,Aitch,UK,13969427,8,4
201910,2019,10,October  ,3325cdfa-8efc-4662-b3df-c094b78b9da8,D-Block Europe,UK,12565166,23,49
201910,2019,10,October  ,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,UK,12548081,11,3
201910,2019,10,October  ,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,Travis Scott,UK,12521021,12,2
201910,2019,10,October  ,b8638bdc-728d-4d43-a908-7be7db29073b,AJ Tracey,UK,12250222,13,5
201910,2019,10,October  ,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,UK,11255272,19,26
201910,2019,10,October  ,b32ef74f-9707-4fb2-a45d-142d7201ea9e,Regard,UK,10610509,4,2
201910,2019,10,October  ,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,UK,10166938,19,33
201910,2019,10,October  ,8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,UK,10001012,13,36
201910,2019,10,October  ,67fd5116-7a49-4abf-a34f-b08774128a7a,Stormzy,UK,9553970,15,34
201910,2019,10,October  ,e6fdf3f9-8077-4126-b0cf-94da9a8b627e,Lil Tecca,UK,9202397,12,17
201910,2019,10,October  ,7b545a9d-0be7-4a32-90ff-154489117216,Joel Corry,UK,7828767,4,6
201910,2019,10,October  ,6e3dad50-bc58-4050-9b54-94670e3c0bd3,Young T & Bugsey,UK,7684413,4,7
201910,2019,10,October  ,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,UK,7262896,8,17
201910,2019,10,October  ,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,UK,7179841,8,24
201910,2019,10,October  ,aa9ea04c-6d55-4244-9139-22c75bd19f97,Dermot Kennedy,UK,7150594,5,11
201910,2019,10,October  ,b7d92248-97e3-4450-8057-6fe06738f735,Shawn Mendes,UK,7128133,8,16
201910,2019,10,October  ,9167f739-da47-4495-9d63-9c13b40114ac,Summer Walker,UK,7037197,15,56
201910,2019,10,October  ,d62614aa-ef2c-44cd-8a7b-91292755a1d0,Jorja Smith,UK,6973808,4,10
201910,2019,10,October  ,e337c918-098f-418e-97a2-81dc224b1bf9,Dominic Fike,UK,6857091,4,10
201910,2019,10,October  ,ba0e7638-0cd6-4ff4-8987-c3e224d22c23,Kygo,UK,6347139,4,13
201910,2019,10,October  ,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,UK,6313279,12,55
201910,2019,10,October  ,016b6741-a443-492c-ae7f-fb0378d3270e,MEDUZA,UK,6284707,7,25
201910,2019,10,October  ,46a6ca47-43b3-4ac4-82ee-189cc5ad549b,Sam Feldt,UK,6074628,4,16
201910,2019,10,October  ,ecebea6a-c064-4409-9699-b0bf6b5df720,NSG,UK,5656666,11,67
201910,2019,10,October  ,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,UK,5552779,8,34
201910,2019,10,October  ,7eb1ce54-a355-41f9-8d68-e018b096d427,Harry Styles,UK,5299278,3,7
201910,2019,10,October  ,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,UK,5160997,12,86
201910,2019,10,October  ,3a592f93-5c88-4b7c-a10f-8eb3dcbadde7,Mabel,UK,5071356,8,40
201910,2019,10,October  ,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,Juice WRLD,UK,4987828,8,49
201910,2019,10,October  ,2e2c71a6-1ac8-4442-ba00-c4dea71abd64,Headie One,UK,4983000,4,21
201910,2019,10,October  ,01b8b5bf-06cb-45da-85fb-61ada72fcd69,Camila Cabello,UK,4970049,6,33
201910,2019,10,October  ,9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,UK,4845956,9,62
201910,2019,10,October  ,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,UK,4699151,11,86
201910,2019,10,October  ,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,UK,4611549,4,15
201910,2019,10,October  ,e07d9474-00ea-4460-ac27-88b46b3d976e,blackbear,UK,4539653,4,20
201910,2019,10,October  ,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,Lauv,UK,4305145,4,29
201910,2019,10,October  ,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,UK,4297544,11,90
201910,2019,10,October  ,5a7eccc1-3186-4ac9-9986-878002312d1f,MIST,UK,4179665,4,28
201910,2019,10,October  ,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,UK,4175264,10,82
201910,2019,10,October  ,33cf3954-10af-4dcb-985f-9420d1fa4168,Dan + Shay,UK,4174912,4,29
201910,2019,10,October  ,04d93730-f81c-450c-8441-d5f5fcf98485,Normani,UK,4130656,4,30
201910,2019,10,October  ,9b085502-2c93-446f-ab1b-858e281471ff,Riton,UK,4124489,4,26
201910,2019,10,October  ,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez,UK,4103511,3,4
201910,2019,10,October  ,9f8b1931-59a1-4427-bc0d-d78d17b833ab,Y2K,UK,3964961,4,35
201910,2019,10,October  ,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,UK,3808055,4,40
201910,2019,10,October  ,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,UK,3592277,10,155
201910,2019,10,October  ,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,UK,3447031,8,85
201910,2019,10,October  ,3478a5d1-bd96-4584-aa54-4d6e0a329658,Sam Fender,UK,3437264,9,122
201910,2019,10,October  ,40f7aa85-c5a8-4905-b0ae-2c0352381028,Hardy Caprio,UK,3336472,8,92
201910,2019,10,October  ,c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,UK,3238274,4,45
201910,2019,10,October  ,59d6cea7-3771-4ce6-8c02-395ac5ba927a,YNW Melly,UK,3070717,6,70
201910,2019,10,October  ,39ab1aed-75e0-4140-bd47-540276886b60,Oasis,UK,3059797,8,126
201910,2019,10,October  ,b2252b38-dbbc-47dc-b7c7-1dfc3cd2dd59,RussMB,UK,2891754,4,54
201910,2019,10,October  ,55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,Niall Horan,UK,2821098,4,48
201910,2019,10,October  ,122d63fc-8671-43e4-9752-34e846d62a9c,Katy Perry,UK,2782567,6,67
201910,2019,10,October  ,45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,UK,2667827,4,57
201910,2019,10,October  ,830e5c4e-6b7d-431d-86ab-00c751281dc5,5 Seconds of Summer,UK,2487223,7,156
201910,2019,10,October  ,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,UK,2417816,4,66
201910,2019,10,October  ,14266c71-6680-43b4-8913-e15bf05bd788,Sigala,UK,2332320,4,69
201910,2019,10,October  ,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,UK,2310163,4,69
201910,2019,10,October  ,119a6864-622b-4e6c-8aab-a422080530c6,Sidhu Moose Wala,UK,2199975,3,37
201910,2019,10,October  ,7c5643c0-6462-4bc2-8f82-25513c65cdea,Steel Banglez,UK,2152862,4,76
201910,2019,10,October  ,8be564c3-dfba-440b-af8c-4ffbceeef45e,RAYE,UK,2111539,4,75
201910,2019,10,October  ,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,James Arthur,UK,2030627,5,113
201910,2019,10,October  ,add5f522-25df-41c4-815e-0ca9f60b83e4,Ava Max,UK,1984321,4,88
201910,2019,10,October  ,800760de-bdf8-43a2-8fe0-44a2401a5515,Young Thug,UK,1974777,4,87
201910,2019,10,October  ,9f185fc4-1533-4239-9033-f9fe306df3a9,Freya Ridings,UK,1959117,4,84
201910,2019,10,October  ,5a6131f9-f8db-4722-b4d7-6a0c7183c590,benny blanco,UK,1906252,4,94
201910,2019,10,October  ,d44b92db-dd49-4636-abe8-7c381f90b7aa,Lil Tjay,UK,1896146,4,85
201910,2019,10,October  ,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,UK,1866568,4,95
201910,2019,10,October  ,7ed0071d-c1ae-4308-9cb0-04c6244a4dc0,Poundz,UK,1835497,3,65
201910,2019,10,October  ,27bc6f5b-4585-49ab-8d7d-c62b59f5f010,Becky Hill,UK,1832799,4,64
201910,2019,10,October  ,5751a689-8b70-4ba0-a9e6-f8a10f4f8531,Mahalia,UK,1824453,4,98
201910,2019,10,October  ,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,UK,1808359,4,103
201910,2019,10,October  ,016fcdc6-e7fa-4272-a28d-f54d890ac771,Tion Wayne,UK,1760470,4,103
201910,2019,10,October  ,883cbf1f-dcaa-4d17-b9ed-394e1fdabc87,Rex Orange County,UK,1682982,4,96
201910,2019,10,October  ,11157cd2-8ab0-4bdc-9468-db1ee371ee63,Solardo,UK,1672672,4,104
201910,2019,10,October  ,ea2bfdf6-f9cb-45a7-8cfe-3b16f1809bb2,Krept & Konan,UK,1635532,4,99
201910,2019,10,October  ,c5d8019c-fe79-4968-9329-f7af6cdc26f3,Ali Gatie,UK,1622475,4,121
201910,2019,10,October  ,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,Anne-Marie,UK,1615754,4,134
201910,2019,10,October  ,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! At The Disco,UK,1607940,4,134
201910,2019,10,October  ,df36f6db-5987-46ed-9d02-0cf36ed4e060,Vance Joy,UK,1599849,4,130
201910,2019,10,October  ,91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,UK,1592485,4,94
201910,2019,10,October  ,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,Avicii,UK,1569948,4,123
201910,2019,10,October  ,17678771-5799-4017-851a-319f25b6948d,Jonas Blue,UK,1559553,4,138
201910,2019,10,October  ,c872f796-1497-49d2-8c29-852baa3ede69,Cadet,UK,1542044,4,142
201910,2019,10,October  ,aab5c954-cabe-432e-899e-1c4f99757327,TOTO,UK,1535085,4,137
201910,2019,10,October  ,84354abd-2ead-48a3-9690-6627d917b605,Tom Walker,UK,1531609,4,146
201910,2019,10,October  ,c1708d03-8a66-46eb-848e-fe0d233ffb39,A Boogie Wit da Hoodie,UK,1527244,4,139
201910,2019,10,October  ,21e9df94-3c2c-4c15-b069-fefa58bcd650,Dean Lewis,UK,1520992,4,148
201910,2019,10,October  ,f9777ea6-02fd-4ba1-8266-cd619f3937fd,SHAED,UK,1519773,3,72
201910,2019,10,October  ,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,Elton John,UK,1519537,4,132
201910,2019,10,October  ,7d4b671c-14c8-43f9-8f90-154e9b7c0925,Stay Flee Get Lizzy,UK,1497622,4,136
201910,2019,10,October  ,3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,Toploader,UK,1453161,4,160
201910,2019,10,October  ,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,UK,1435311,4,163
201910,2019,10,October  ,abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,UK,1417537,4,173
201910,2019,10,October  ,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,UK,1414856,4,158
201910,2019,10,October  ,4c445344-9df2-407e-9bf3-8a5c0b86777e,Loud Luxury,UK,1411052,4,158
201910,2019,10,October  ,3f23ce60-38bf-48b1-9f76-9a6582d0784b,Endor,UK,1350122,3,90
201910,2019,10,October  ,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,Zedd,UK,1305538,3,108
201910,2019,10,October  ,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,Diplo,UK,1282016,3,118
201910,2019,10,October  ,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,UK,1256893,3,115
201910,2019,10,October  ,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,UK,1075818,3,165
201910,2019,10,October  ,7e1e5648-1d6a-4248-975a-98603e781848,Polo G,UK,1055967,3,175
201910,2019,10,October  ,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,UK,1031611,3,184
201910,2019,10,October  ,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,UK,1025938,3,178
201910,2019,10,October  ,ad4653bc-ad04-4a41-a6cc-477ebe5cd96c,Keala Settle,UK,1024922,3,189
201910,2019,10,October  ,72f8d4f4-a167-4b66-8b65-46fe0a07f63b,Internet Money,UK,909785,2,96
201910,2019,10,October  ,0d79fe8e-ba27-4859-bb8c-2f255f346853,BTS,UK,896834,2,106
201910,2019,10,October  ,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,UK,886702,1,53
201910,2019,10,October  ,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,UK,868315,2,110
